date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:19:17	665378/665378	---M--	200	added ('OK')	image/jpeg	etag:%22a2722-58c149e08d2d2%22	https://www.warpedcigars.com/img/cigar-brands/5/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/5/main.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:19:21	240/240	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:19:20%20GMT	http://www.warpedcigars.com/img/cigar-brands/6/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/6/main.aa.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:19:22	1769324/1769324	---M--	200	added ('OK')	image/jpeg	etag:%221aff6c-58c149d28186c%22	https://www.warpedcigars.com/img/cigar-brands/3/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/3/main.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:19:23	240/240	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:19:22%20GMT	http://www.warpedcigars.com/img/cigar-brands/9/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/9/main.ac.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:19:27	240/240	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:19:24%20GMT	http://www.warpedcigars.com/img/cigar-brands/2/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/2/main.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:19:27	1026764/1026764	---M--	200	added ('OK')	image/jpeg	etag:%22faacc-58c149eea48b7%22	https://www.warpedcigars.com/img/cigar-brands/6/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/6/main.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:19:28	867715/867715	---M--	200	added ('OK')	image/jpeg	etag:%22d3d83-58c14a0aef9a0%22	https://www.warpedcigars.com/img/cigar-brands/8/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/8/main.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:19:29	240/240	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:19:28%20GMT	http://www.warpedcigars.com/img/cigar-brands/4/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/4/main.b0.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:19:29	665013/665013	---M--	200	added ('OK')	image/jpeg	etag:%22a25b5-58c14a19735de%22	https://www.warpedcigars.com/img/cigar-brands/9/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/9/main.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:19:32	250/250	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:19:30%20GMT	http://www.warpedcigars.com/img/cigar-brands/1/gallery-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/1/gallery-mobile.b2.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:19:33	783632/783632	---M--	200	added ('OK')	image/jpeg	etag:%22bf510-58c149ba2b266%22	https://www.warpedcigars.com/img/cigar-brands/2/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/2/main.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:19:34	417138/417138	---M--	200	added ('OK')	image/jpeg	etag:%2265d72-58c149cfb7ab7%22	https://www.warpedcigars.com/img/cigar-brands/4/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/4/main.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:19:35	247/247	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:19:34%20GMT	http://www.warpedcigars.com/img/cigar-brands/1/main-tablet.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/1/main-tablet.b4.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:19:35	85808/85808	---M--	200	added ('OK')	image/jpeg	etag:%2214f30-58c5211bc4a7d%22	https://www.warpedcigars.com/img/cigar-brands/1/gallery-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/1/gallery-mobile.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:19:37	250/250	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:19:36%20GMT	http://www.warpedcigars.com/img/cigar-brands/7/gallery-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/7/gallery-mobile.b6.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:19:37	244081/244081	---M--	200	added ('OK')	image/jpeg	etag:%223b971-58c61f8bd495a%22	https://www.warpedcigars.com/img/cigar-brands/1/main-tablet.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/1/main-tablet.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:19:39	247/247	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:19:38%20GMT	http://www.warpedcigars.com/img/cigar-brands/7/main-tablet.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/7/main-tablet.b8.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:19:39	154595/154595	---M--	200	added ('OK')	image/jpeg	etag:%2225be3-58c5213bd96c2%22	https://www.warpedcigars.com/img/cigar-brands/7/gallery-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/7/gallery-mobile.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:19:41	250/250	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:19:40%20GMT	http://www.warpedcigars.com/img/cigar-brands/5/gallery-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/5/gallery-mobile.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:19:43	247/247	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:19:42%20GMT	http://www.warpedcigars.com/img/cigar-brands/5/main-tablet.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/5/main-tablet.bc.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:19:43	384611/384611	---M--	200	added ('OK')	image/jpeg	etag:%225de63-58c61fb3616fd%22	https://www.warpedcigars.com/img/cigar-brands/7/main-tablet.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/7/main-tablet.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:19:43	122319/122319	---M--	200	added ('OK')	image/jpeg	etag:%221ddcf-58c521344cd59%22	https://www.warpedcigars.com/img/cigar-brands/5/gallery-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/5/gallery-mobile.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:19:45	250/250	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:19:44%20GMT	http://www.warpedcigars.com/img/cigar-brands/3/gallery-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/3/gallery-mobile.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:19:47	307505/307505	---M--	200	added ('OK')	image/jpeg	etag:%224b131-58c61fa7cf90e%22	https://www.warpedcigars.com/img/cigar-brands/5/main-tablet.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/5/main-tablet.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:19:48	247/247	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:19:47%20GMT	http://www.warpedcigars.com/img/cigar-brands/3/main-tablet.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/3/main-tablet.c0.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:19:48	118426/118426	---M--	200	added ('OK')	image/jpeg	etag:%221ce9a-58c52149fe762%22	https://www.warpedcigars.com/img/cigar-brands/3/gallery-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/3/gallery-mobile.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:19:50	250/250	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:19:49%20GMT	http://www.warpedcigars.com/img/cigar-brands/8/gallery-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/8/gallery-mobile.c2.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:19:54	247/247	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:19:52%20GMT	http://www.warpedcigars.com/img/cigar-brands/8/main-tablet.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/8/main-tablet.c4.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:19:55	92827/92827	---M--	200	added ('OK')	image/jpeg	etag:%2216a9b-58c5213ef83d0%22	https://www.warpedcigars.com/img/cigar-brands/8/gallery-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/8/gallery-mobile.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:19:55	991682/991682	---M--	200	added ('OK')	image/jpeg	etag:%22f21c2-58c61f9c32f40%22	https://www.warpedcigars.com/img/cigar-brands/3/main-tablet.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/3/main-tablet.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:19:56	250/250	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:19:56%20GMT	http://www.warpedcigars.com/img/cigar-brands/6/gallery-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/6/gallery-mobile.c6.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:19:58	435456/435456	---M--	200	added ('OK')	image/jpeg	etag:%226a500-58c61fb9695c1%22	https://www.warpedcigars.com/img/cigar-brands/8/main-tablet.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/8/main-tablet.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:19:59	247/247	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:19:58%20GMT	http://www.warpedcigars.com/img/cigar-brands/6/main-tablet.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/6/main-tablet.c8.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:19:59	65165/65165	---M--	200	added ('OK')	image/jpeg	etag:%22fe8d-58c521363de5b%22	https://www.warpedcigars.com/img/cigar-brands/6/gallery-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/6/gallery-mobile.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:20:02	250/250	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:00%20GMT	http://www.warpedcigars.com/img/cigar-brands/9/gallery-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/9/gallery-mobile.ca.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:20:03	396860/396860	---M--	200	added ('OK')	image/jpeg	etag:%2260e3c-58c61fae5f3aa%22	https://www.warpedcigars.com/img/cigar-brands/6/main-tablet.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/6/main-tablet.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:20:04	247/247	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:03%20GMT	http://www.warpedcigars.com/img/cigar-brands/9/main-tablet.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/9/main-tablet.cc.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:20:04	60148/60148	---M--	200	added ('OK')	image/jpeg	etag:%22eaf4-58c52142299be%22	https://www.warpedcigars.com/img/cigar-brands/9/gallery-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/9/gallery-mobile.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:20:06	250/250	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:05%20GMT	http://www.warpedcigars.com/img/cigar-brands/2/gallery-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/2/gallery-mobile.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:20:07	265171/265171	---M--	200	added ('OK')	image/jpeg	etag:%2240bd3-58c61fbe2b1d8%22	https://www.warpedcigars.com/img/cigar-brands/9/main-tablet.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/9/main-tablet.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:20:08	247/247	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:07%20GMT	http://www.warpedcigars.com/img/cigar-brands/2/main-tablet.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/2/main-tablet.d0.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:20:09	78666/78666	---M--	200	added ('OK')	image/jpeg	etag:%221334a-58c5211f76ee3%22	https://www.warpedcigars.com/img/cigar-brands/2/gallery-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/2/gallery-mobile.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:20:11	250/250	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:10%20GMT	http://www.warpedcigars.com/img/cigar-brands/4/gallery-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/4/gallery-mobile.d2.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:20:12	516040/516040	---M--	200	added ('OK')	image/jpeg	etag:%227dfc8-58c61f94a94b3%22	https://www.warpedcigars.com/img/cigar-brands/2/main-tablet.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/2/main-tablet.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:20:13	247/247	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:12%20GMT	http://www.warpedcigars.com/img/cigar-brands/4/main-tablet.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/4/main-tablet.d4.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:20:14	53720/53720	---M--	200	added ('OK')	image/jpeg	etag:%22d1d8-58c5214b9c848%22	https://www.warpedcigars.com/img/cigar-brands/4/gallery-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/4/gallery-mobile.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:20:15	247/247	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:14%20GMT	http://www.warpedcigars.com/img/cigar-brands/1/main-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/1/main-mobile.d6.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:20:16	155056/155056	---M--	200	added ('OK')	image/jpeg	etag:%2225db0-58c61fa17696f%22	https://www.warpedcigars.com/img/cigar-brands/4/main-tablet.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/4/main-tablet.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:20:17	247/247	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:16%20GMT	http://www.warpedcigars.com/img/cigar-brands/7/main-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/7/main-mobile.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:20:18	103515/103515	---M--	200	added ('OK')	image/jpeg	etag:%221945b-58c61f8be4359%22	https://www.warpedcigars.com/img/cigar-brands/1/main-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/1/main-mobile.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:20:20	247/247	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:19%20GMT	http://www.warpedcigars.com/img/cigar-brands/5/main-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/5/main-mobile.da.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:20:20	189505/189505	---M--	200	added ('OK')	image/jpeg	etag:%222e441-58c61fb45c68e%22	https://www.warpedcigars.com/img/cigar-brands/7/main-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/7/main-mobile.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:20:22	247/247	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:21%20GMT	http://www.warpedcigars.com/img/cigar-brands/3/main-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/3/main-mobile.dc.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:20:22	124055/124055	---M--	200	added ('OK')	image/jpeg	etag:%221e497-58c61fa7920b2%22	https://www.warpedcigars.com/img/cigar-brands/5/main-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/5/main-mobile.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:20:24	247/247	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:23%20GMT	http://www.warpedcigars.com/img/cigar-brands/8/main-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/8/main-mobile.de.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:20:25	310383/310383	---M--	200	added ('OK')	image/jpeg	etag:%224bc6f-58c61f9b2d3cf%22	https://www.warpedcigars.com/img/cigar-brands/3/main-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/3/main-mobile.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:20:26	247/247	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:25%20GMT	http://www.warpedcigars.com/img/cigar-brands/6/main-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/6/main-mobile.e0.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:20:27	153804/153804	---M--	200	added ('OK')	image/jpeg	etag:%22258cc-58c61fb91e2a5%22	https://www.warpedcigars.com/img/cigar-brands/8/main-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/8/main-mobile.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:20:28	247/247	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:27%20GMT	http://www.warpedcigars.com/img/cigar-brands/9/main-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/9/main-mobile.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:20:29	168777/168777	---M--	200	added ('OK')	image/jpeg	etag:%2229349-58c61fae3730c%22	https://www.warpedcigars.com/img/cigar-brands/6/main-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/6/main-mobile.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:20:31	247/247	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:30%20GMT	http://www.warpedcigars.com/img/cigar-brands/2/main-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/2/main-mobile.e4.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:20:31	71737/71737	---M--	200	added ('OK')	image/jpeg	etag:%2211839-58c4e8a3f315d%22	https://www.warpedcigars.com/img/cigar-brands/9/main-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/9/main-mobile.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:20:33	247/247	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:32%20GMT	http://www.warpedcigars.com/img/cigar-brands/4/main-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/4/main-mobile.e6.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:20:33	181765/181765	---M--	200	added ('OK')	image/jpeg	etag:%222c605-58c61f94ce671%22	https://www.warpedcigars.com/img/cigar-brands/2/main-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/2/main-mobile.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:20:35	244/244	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:34%20GMT	http://www.warpedcigars.com/cigar-brands/maestro-del-tiempo	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/maestro-del-tiempo.e8.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:20:35	85428/85428	---M--	200	added ('OK')	image/jpeg	etag:%2214db4-58c61fa142d52%22	https://www.warpedcigars.com/img/cigar-brands/4/main-mobile.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/img/cigar-brands/4/main-mobile.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:20:37	35611/35611	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Oct%202019%2012:20:36%20GMT	https://www.warpedcigars.com/cigar-brands/maestro-del-tiempo	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/maestro-del-tiempo.html	(from https://www.warpedcigars.com/cigar-brands)
12:20:37	237/237	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:36%20GMT	http://www.warpedcigars.com/cigar-brands/la-hacienda	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/la-hacienda.ea.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:20:38	35283/35283	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Oct%202019%2012:20:37%20GMT	https://www.warpedcigars.com/cigar-brands/la-hacienda	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/la-hacienda.html	(from https://www.warpedcigars.com/cigar-brands)
12:20:38	231/231	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:37%20GMT	http://www.warpedcigars.com/cigar-brands/corto	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/corto	(from https://www.warpedcigars.com/cigar-brands)
12:20:38	33950/33950	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Oct%202019%2012:20:37%20GMT	https://www.warpedcigars.com/cigar-brands/corto	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/corto.html	(from https://www.warpedcigars.com/cigar-brands)
12:20:39	249/249	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:38%20GMT	http://www.warpedcigars.com/cigar-brands/serie-gran-reserva-1988	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/serie-gran-reserva-1988	(from https://www.warpedcigars.com/cigar-brands)
12:20:39	34355/34355	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Oct%202019%2012:20:38%20GMT	https://www.warpedcigars.com/cigar-brands/serie-gran-reserva-1988	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/serie-gran-reserva-1988.html	(from https://www.warpedcigars.com/cigar-brands)
12:20:39	236/236	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:39%20GMT	http://www.warpedcigars.com/cigar-brands/la-colmena	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/la-colmena	(from https://www.warpedcigars.com/cigar-brands)
12:20:40	34683/34683	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Oct%202019%2012:20:40%20GMT	https://www.warpedcigars.com/cigar-brands/la-colmena	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/la-colmena.html	(from https://www.warpedcigars.com/cigar-brands)
12:20:41	240/240	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:40%20GMT	http://www.warpedcigars.com/cigar-brands/flor-del-valle	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/flor-del-valle	(from https://www.warpedcigars.com/cigar-brands)
12:20:42	34224/34224	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Oct%202019%2012:20:41%20GMT	https://www.warpedcigars.com/cigar-brands/flor-del-valle	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/flor-del-valle.html	(from https://www.warpedcigars.com/cigar-brands)
12:20:43	236/236	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:42%20GMT	http://www.warpedcigars.com/cigar-brands/lirio-rojo	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/lirio-rojo.f4.delayed	(from https://www.warpedcigars.com/cigar-brands)
12:20:43	33718/33718	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Oct%202019%2012:20:42%20GMT	https://www.warpedcigars.com/cigar-brands/lirio-rojo	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/lirio-rojo.html	(from https://www.warpedcigars.com/cigar-brands)
12:20:44	238/238	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:43%20GMT	http://www.warpedcigars.com/cigar-brands/don-reynaldo	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/don-reynaldo	(from https://www.warpedcigars.com/cigar-brands)
12:20:44	34540/34540	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Oct%202019%2012:20:43%20GMT	https://www.warpedcigars.com/cigar-brands/don-reynaldo	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/don-reynaldo.html	(from https://www.warpedcigars.com/cigar-brands)
12:20:44	236/236	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:43%20GMT	http://www.warpedcigars.com/cigar-brands/la-relatos	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/la-relatos	(from https://www.warpedcigars.com/cigar-brands)
12:20:45	33886/33886	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Oct%202019%2012:20:44%20GMT	https://www.warpedcigars.com/cigar-brands/la-relatos	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/la-relatos.html	(from https://www.warpedcigars.com/cigar-brands)
12:20:45	236/236	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:44%20GMT	http://www.warpedcigars.com/cigar-brands/7/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/7/main.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:20:45	10715/10715	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:45%20GMT	https://www.warpedcigars.com/cigar-brands/7/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/7/main.jpg	(from https://www.warpedcigars.com/cigar-brands)
12:20:46	236/236	---M-Z	302	error ('Found')	text/html	date:Wed,%2016%20Oct%202019%2012:20:45%20GMT	http://www.warpedcigars.com/cigar-brands/5/main.jpg	D:/Desktop/Dela%20Divine/www.warpedcigars.com/cigar-brands/5/main.jpg	(from https://www.warpedcigars.com/cigar-brands)
